serial_scrambled	BSA21_final_wt	DVSex21	Ragecat	HHincomex	RClassGP	hedqual2x	MarStat6x	HhlChlGpdx	PMSx	HomoSexx	Partyfwx	Politicsx	Votedx	Spend1x	dolex	TAXSPENDx	EQOPPGAYx	EQOPPTx	CHOPWOMMx	EQOPPBLKx	TBirCertx	EqOpDisx	EqOpMhx	welfare2	leftrigh	libauth	NHSSatx	GPSatx	NHSFProbx	NHSAccx
1032711	2.1944751061088	9	4	9	8	3	1	2	-1	-1	5	5	2	3	1	3	1	1	5	1	5	-1	-1	1	1.8	3.66666666666667	5	-1	-1	-1
1032712	1.84332664126322	2	5	9	1	3	1	2	-1	-1	5	3	2	3	1	3	1	1	5	1	5	-1	-1	1	1.8	3.66666666666667	5	-1	-1	-1
1046571	2.12822856225993	2	1	2	1	1	4	2	-1	-1	6	2	3	5	1	2	3	3	3	4	5	-1	-1	2.125	2	2.66666666666667	2	-1	-1	-1
1046572	.722945292509087	1	1	8	2	1	4	2	-1	-1	6	2	3	3	1	3	3	4	3	4	4	-1	-1	1.5	1.8	2.5	3	-1	-1	-1
1023461	2.67349803650347	2	2	4	1	3	1	1	-1	-1	1	3	2	6	2	2	1	1	3	2	2	-1	-1	3.625	2	3	4	-1	-1	-1
1023361	.400051999436188	1	2	1	1	1	4	2	-1	-1	2	2	1	3	1	3	3	3	3	3	1	-1	-1	1.375	2.2	3.16666666666667	4	-1	-1	-1
1041071	1.28783827262809	2	5	1	4	3	1	2	-1	-1	1	3	1	3	1	3	2	1	4	3	1	-1	-1	3.125	2	4.33333333333333	4	-1	-1	-1
1026231	.719098577320931	1	1	1	1	2	4	1	-1	-1	3	3	2	4	1	2	3	2	4	2	2	-1	-1	2.625	1.8	3.66666666666667	8	-1	-1	-1
1018991	.449514463274868	1	7	3	1	2	1	2	-1	-1	5	2	1	4	1	3	5	2	5	5	3	-1	-1	2.375	1.4	2.33333333333333	5	-1	-1	-1
1041201	.950054255680633	2	2	2	1	1	1	2	-1	-1	5	5	2	6	2	1	3	3	5	5	1	-1	-1	4.375	1.8	3.33333333333333	5	-1	-1	-1
1003851	.548963184961132	2	5	2	3	1	1	2	-1	-1	2	3	1	3	1	3	3	3	4	3	3	-1	-1	1.375	1.8	2.66666666666667	4	-1	-1	-1
1003852	.352172431537054	1	5	2	2	1	1	2	-1	-1	2	3	1	3	1	3	3	3	5	5	1	-1	-1	1.625	1.8	3.16666666666667	4	-1	-1	-1
1031801	.228693743475692	1	4	9	5	1	4	2	-1	-1	1	3	1	3	3	2	3	1	3	3	4	-1	-1	3	2.6	3	4	-1	-1	-1
1013801	.705515365078935	1	4	4	1	2	2	2	-1	-1	1	3	1	3	8	3	4	4	4	4	2	-1	-1	3	3.4	2.66666666666667	2	-1	-1	-1
1036321	.709940209261566	2	7	1	1	2	1	2	-1	-1	1	3	1	9	1	3	1	1	4	3	5	-1	-1	3.75	2	5	3	-1	-1	-1
1036322	.729993468966099	1	7	1	2	2	1	2	-1	-1	1	4	1	9	1	3	1	1	3	3	4	-1	-1	3.5	1.2	5	2	-1	-1	-1
1022771	.515291102974907	1	4	3	1	2	1	2	-1	-1	1	3	1	3	1	2	3	4	4	2	3	-1	-1	2.75	2.8	3.33333333333333	4	-1	-1	-1
1041401	.429444021726182	1	4	1	2	2	4	2	-1	-1	6	3	1	3	2	2	3	2	3	5	3	-1	-1	4	3	4.5	1	-1	-1	-1
1012391	.513109097792499	2	3	3	1	1	4	2	-1	-1	6	1	3	5	1	3	3	3	3	3	1	-1	-1	1.75	1.8	1.16666666666667	4	-1	-1	-1
1036711	.31955654332823	1	6	4	2	2	4	2	-1	-1	2	2	2	3	2	3	2	2	2	2	4	-1	-1	3.125	2.6	3.83333333333333	1	-1	-1	-1
1036712	.995194313550876	1	7	3	1	2	4	2	-1	-1	2	1	2	3	1	3	3	3	3	3	4	-1	-1	2	2	3.83333333333333	3	-1	-1	-1
1047091	.662737499191965	2	7	2	4	3	3	2	-1	-1	1	2	1	4	1	3	3	3	5	2	2	-1	-1	3.125	1.8	3.66666666666667	2	-1	-1	-1
1040271	.838634121174141	1	5	2	2	3	4	2	-1	-1	4	2	2	1	2	2	3	2	4	4	4	-1	-1	3.625	1.8	3.83333333333333	3	-1	-1	-1
1011461	.939689656876613	1	3	9	6	2	1	1	-1	-1	5	4	3	3	1	8	3	3	4	3	1	-1	-1	3.25	3	3	2	-1	-1	-1
1025691	.99293467848193	1	1	3	1	3	4	2	-1	-1	1	3	1	2	2	2	3	2	2	3	2	-1	-1	3.25	2.8	3.5	4	-1	-1	-1
1023201	.402559480381423	1	7	3	1	1	3	2	-1	-1	2	2	1	10	1	3	4	4	4	5	3	-1	-1	1.125	2	2.33333333333333	2	-1	-1	-1
1046831	.689748545202746	2	4	4	8	1	4	2	-1	-1	1	2	1	9	2	2	3	2	3	2	4	-1	-1	3.125	4	2.33333333333333	4	-1	-1	-1
1026271	.620709224640607	2	4	4	1	2	1	1	-1	-1	1	2	3	1	2	1	1	1	2	1	5	-1	-1	4.625	4	3.33333333333333	5	-1	-1	-1
1026272	.362346724353929	1	4	9	1	1	1	1	-1	-1	1	5	3	1	2	3	1	1	4	4	5	-1	-1	3.75	2.6	3.5	1	-1	-1	-1
1033041	.552147672111064	1	2	4	1	1	1	2	-1	-1	3	3	3	8	2	3	3	3	3	3	4	-1	-1	3.375	1.8	1.66666666666667	4	-1	-1	-1
1048311	1.17697567264311	1	5	9	5	4	4	2	-1	-1	2	5	1	4	1	3	2	2	2	4	5	-1	-1	2.75	3	3.16666666666667	1	-1	-1	-1
1025511	.379033410905548	1	5	3	1	1	4	2	-1	-1	2	2	1	5	1	3	4	5	5	5	1	-1	-1	1.125	1.6	1.66666666666667	2	-1	-1	-1
1033091	.937998773491687	2	3	4	1	1	1	1	-1	-1	1	3	1	9	1	3	4	4	4	4	1	-1	-1	2.25	2.6	2.33333333333333	4	-1	-1	-1
1039111	.64284211066342	1	4	4	1	1	1	1	-1	-1	3	3	1	1	1	2	4	4	4	5	3	-1	-1	3	2.4	2.33333333333333	3	-1	-1	-1
1020281	.511444150386486	1	3	4	1	1	1	2	-1	-1	2	3	1	5	2	3	4	4	4	4	2	-1	-1	3.375	2.2	3.33333333333333	4	-1	-1	-1
1020282	.774916602344524	2	3	4	1	1	1	2	-1	-1	2	1	1	10	1	2	3	2	3	3	5	-1	-1	2.25	2.6	2.33333333333333	3	-1	-1	-1
1044831	.817771089166908	1	3	4	3	1	1	2	-1	-1	3	4	1	3	2	2	4	5	4	4	2	-1	-1	4.125	2	3.16666666666667	2	-1	-1	-1
1028721	1.24297140311238	2	2	2	3	1	4	2	-1	-1	2	1	1	4	1	3	4	4	4	4	4	-1	-1	1.5	1.6	2.33333333333333	5	-1	-1	-1
1028722	.721346045626314	1	2	4	1	1	4	2	-1	-1	2	3	1	10	1	3	4	5	5	5	3	-1	-1	1.25	1.6	2.5	2	-1	-1	-1
1022151	2.88183006314327	2	1	9	6	3	4	2	-1	-1	1	5	3	4	1	1	3	3	3	4	3	-1	-1	2.625	2	3.16666666666667	2	-1	-1	-1
1039101	1.41930412938071	2	5	9	1	1	2	2	-1	-1	5	1	9	6	1	9	3	1	3	3	5	-1	-1	2	1.4	2.16666666666667	5	-1	-1	-1
1043871	.995387438666164	2	7	2	8	1	4	2	-1	-1	2	3	3	3	8	3	3	4	3	3	2	-1	-1	2.75	2	2.83333333333333	2	-1	-1	-1
1034081	.74498790708127	1	3	4	1	1	1	2	-1	-1	2	2	1	3	1	3	8	8	4	4	3	-1	-1	1.625	1.4	3.33333333333333	2	-1	-1	-1
1004711	.941110853560904	1	7	1	1	3	2	2	-1	-1	1	1	1	4	2	3	3	3	3	3	3	-1	-1	2.75	2.8	3	1	-1	-1	-1
1037531	.725301430785612	1	4	9	1	1	4	2	-1	-1	1	4	3	3	2	3	5	5	5	5	3	-1	-1	2.125	1.4	2.5	4	-1	-1	-1
1025291	.422980265370657	2	7	1	3	1	4	2	-1	-1	5	2	1	3	8	3	8	8	4	4	5	-1	-1	9	2.4	2.33333333333333	2	-1	-1	-1
1023071	.834957206525271	1	5	9	1	1	1	2	-1	-1	2	2	1	3	1	2	3	3	5	4	1	-1	-1	1.875	2.4	3	3	-1	-1	-1
1020981	1.78890239319335	2	3	3	1	2	1	1	-1	-1	2	2	1	3	2	3	3	4	5	5	2	-1	-1	1.875	1.8	3.83333333333333	4	-1	-1	-1
1008841	.463482085895388	1	3	2	2	2	4	2	-1	-1	5	4	3	3	2	2	2	2	4	4	4	-1	-1	3.375	2.8	3.83333333333333	3	-1	-1	-1
1014541	1.01475829130998	2	7	3	1	1	3	2	-1	-1	1	3	1	3	8	2	2	1	3	3	5	-1	-1	3	2.8	3.83333333333333	2	-1	-1	-1
1004071	1.37181814144532	2	3	4	1	1	4	2	-1	-1	2	1	1	3	1	3	5	5	5	5	2	-1	-1	1.25	1.4	1.83333333333333	5	-1	-1	-1
1004072	1.17971550909737	1	7	9	1	1	1	2	-1	-1	2	1	1	4	1	3	5	4	5	4	2	-1	-1	1.25	2	2.16666666666667	4	-1	-1	-1
1011951	1.71528860693179	1	3	9	1	2	1	1	-1	-1	1	2	1	3	8	2	3	4	4	3	2	-1	-1	3.125	4	3	2	-1	-1	-1
1011952	1.17868863425265	2	3	9	1	1	1	1	-1	-1	1	1	1	1	2	2	3	2	3	3	3	-1	-1	2.5	2.6	3.66666666666667	2	-1	-1	-1
1000411	.655454296472956	1	5	4	1	1	1	2	-1	-1	2	2	1	3	1	3	4	4	4	4	1	-1	-1	1.5	2	3.33333333333333	2	-1	-1	-1
1000412	1.31189902685001	2	6	4	3	2	1	2	-1	-1	2	1	1	4	1	3	5	5	5	4	1	-1	-1	1	1.6	1.33333333333333	5	-1	-1	-1
1020521	.877953836756111	2	4	4	1	1	1	1	-1	-1	1	3	2	9	1	2	4	4	4	3	3	-1	-1	3.125	3.2	3.66666666666667	3	-1	-1	-1
1000981	.614112227386552	1	2	3	1	1	1	2	-1	-1	3	3	1	3	1	3	4	3	4	3	3	-1	-1	2.5	2.6	2.83333333333333	3	-1	-1	-1
1038211	.525363996203746	1	5	4	1	1	1	2	-1	-1	2	3	1	4	1	3	4	4	5	4	2	-1	-1	1.125	1.6	2.5	1	-1	-1	-1
1032741	.584128870712363	2	4	4	1	1	4	2	-1	-1	2	2	1	3	1	3	3	2	3	3	4	-1	-1	1.875	3	1.83333333333333	2	-1	-1	-1
1029131	.75713360137078	1	3	4	1	1	1	1	-1	-1	3	3	3	3	1	3	4	4	4	4	3	-1	-1	2.75	2.4	2.33333333333333	3	-1	-1	-1
1003521	1.07270983251193	2	7	1	5	1	1	2	-1	-1	2	4	1	3	2	2	3	3	3	4	4	-1	-1	2.375	1.2	4.83333333333333	4	-1	-1	-1
1003522	1.09695552154	1	7	1	5	3	1	2	-1	-1	2	4	1	3	1	3	2	4	3	3	2	-1	-1	2.25	2	4.33333333333333	2	-1	-1	-1
1031521	.655116535246434	2	4	4	1	1	4	2	-1	-1	2	2	1	8	1	3	3	4	4	4	2	-1	-1	1	1.2	1.66666666666667	2	-1	-1	-1
1012721	1.87444376225128	1	4	9	2	1	1	2	-1	-1	1	4	8	3	2	2	3	3	3	3	2	-1	-1	3.5	1.8	3.5	3	-1	-1	-1
1035691	.919875043788114	1	3	2	1	1	3	1	-1	-1	1	3	1	3	1	3	1	1	3	3	5	-1	-1	2.875	2.6	3.5	4	-1	-1	-1
1019581	.905442591449421	1	2	4	3	2	4	2	-1	-1	1	2	1	3	2	1	2	1	4	4	4	-1	-1	4	3.8	4.33333333333333	5	-1	-1	-1
1026191	3.04717270026031	1	3	3	1	3	2	1	-1	-1	4	5	2	3	2	1	3	3	4	3	3	-1	-1	4.25	2.2	4.66666666666667	4	-1	-1	-1
1026192	3.4698356208272	1	1	9	6	2	4	1	-1	-1	4	5	2	3	1	3	5	5	4	5	1	-1	-1	3	2.8	3	3	-1	-1	-1
1030171	2.01819638840068	2	4	4	1	1	1	2	-1	-1	3	2	1	5	2	2	3	2	3	3	3	-1	-1	4.5	4.2	3	4	-1	-1	-1
1030172	1.32510631577294	1	4	4	1	1	1	2	-1	-1	2	4	2	1	2	2	3	3	4	3	2	-1	-1	4.5	2.8	3.66666666666667	3	-1	-1	-1
1019491	2.6580188270479	1	3	3	2	2	2	2	-1	-1	5	3	3	7	8	1	1	1	4	1	4	-1	-1	3.625	2.2	3.5	4	-1	-1	-1
1023761	.711324846305101	1	2	4	1	1	1	2	-1	-1	2	1	1	1	1	3	4	4	4	4	2	-1	-1	1.375	1.2	2.33333333333333	4	-1	-1	-1
1023762	1.44142520474036	2	2	4	3	2	1	2	-1	-1	2	1	1	3	1	3	4	8	4	4	4	-1	-1	1.125	1.6	1.83333333333333	3	-1	-1	-1
1018311	1.89123342116769	2	4	2	4	1	1	1	-1	-1	 	5	1	3	2	2	5	5	4	5	2	-1	-1	4.25	3.4	3.83333333333333	5	-1	-1	-1
1026331	.696736243942339	2	7	2	1	2	1	2	-1	-1	1	2	1	1	2	1	2	1	3	3	5	-1	-1	3.375	2.6	2.66666666666667	4	-1	-1	-1
1026332	.885628097061054	1	7	2	1	2	1	2	-1	-1	1	2	1	3	2	3	3	3	2	3	3	-1	-1	3.25	3.6	4	4	-1	-1	-1
1007061	1.82346929612708	1	2	2	1	2	1	2	-1	-1	6	5	2	3	2	3	5	5	5	5	1	-1	-1	3	2	3	3	-1	-1	-1
1007062	2.29249458917681	2	2	2	2	2	1	2	-1	-1	6	5	1	3	2	2	5	5	5	5	1	-1	-1	3.125	2.2	3.16666666666667	2	-1	-1	-1
1032031	.864938901397607	1	5	4	4	3	2	2	-1	-1	1	1	1	9	2	2	2	2	3	3	4	-1	-1	3.75	2.2	3.33333333333333	4	-1	-1	-1
1045731	.590201806882218	2	7	4	1	2	2	2	-1	-1	1	1	1	3	3	2	3	2	3	3	4	-1	-1	3.375	4.2	2.16666666666667	4	-1	-1	-1
1028701	.358906764844207	1	7	9	3	1	3	2	-1	-1	5	3	1	3	3	3	3	3	4	3	3	-1	-1	3.125	2.8	2.5	5	-1	-1	-1
1042971	.832041397124849	2	7	4	1	2	1	2	-1	-1	1	1	1	1	9	3	3	2	3	3	5	-1	-1	2.625	2.8	2.66666666666667	3	-1	-1	-1
1007501	1.51983139014428	1	4	9	2	3	1	2	-1	-1	1	3	1	3	2	2	2	1	3	3	3	-1	-1	3.375	2.2	4	3	-1	-1	-1
1007502	1.49569727924059	2	4	9	3	3	1	2	-1	-1	1	3	1	6	2	2	1	1	4	1	9	-1	-1	3	9	3.83333333333333	3	-1	-1	-1
1035161	1.04489174430149	2	5	4	1	3	1	2	-1	-1	2	4	1	3	1	3	4	4	4	4	4	-1	-1	2.375	2.4	3	3	-1	-1	-1
1030531	.816441588334836	2	2	3	1	1	1	1	-1	-1	3	1	1	3	1	3	4	5	4	4	4	-1	-1	1.125	1.2	2	5	-1	-1	-1
1010861	.558695290110074	2	7	4	1	1	2	2	-1	-1	3	1	1	1	1	3	3	3	3	3	3	-1	-1	2.75	3.4	3	1	-1	-1	-1
1007601	.687663339978247	1	2	4	1	1	1	2	-1	-1	6	2	2	3	2	2	3	3	3	3	4	-1	-1	4	4	3.33333333333333	2	-1	-1	-1
1007602	1.05920496235726	2	2	3	1	1	1	2	-1	-1	6	3	1	3	2	3	3	3	3	3	5	-1	-1	3.375	2.8	3	2	-1	-1	-1
1024931	1.03079657838879	1	7	3	2	3	1	2	-1	-1	6	2	1	3	8	3	3	3	3	4	3	-1	-1	2.875	2.4	4	3	-1	-1	-1
1024932	.846182856089154	2	7	4	1	2	1	2	-1	-1	6	4	1	3	2	3	1	1	3	3	5	-1	-1	3.125	2.8	4	3	-1	-1	-1
1037931	.180669420765192	1	6	2	1	1	1	2	-1	-1	2	1	1	3	3	2	3	3	3	3	2	-1	-1	2.625	3.8	3.16666666666667	2	-1	-1	-1
1037932	.674872391769434	2	6	3	4	3	1	2	-1	-1	1	2	1	7	3	2	2	2	5	4	5	-1	-1	3	4.2	4.33333333333333	2	-1	-1	-1
1035971	.762888836636475	1	7	3	5	1	1	2	-1	-1	1	2	1	1	2	9	1	4	5	3	3	-1	-1	3.5	2.8	4.83333333333333	4	-1	-1	-1
1035972	1.28543257704632	2	7	3	1	2	1	2	-1	-1	1	2	1	3	2	2	3	3	3	3	3	-1	-1	3.25	3.8	3.5	4	-1	-1	-1
1021991	1.95948979565703	1	4	1	5	3	2	1	-1	-1	5	3	1	3	1	3	3	3	3	3	3	-1	-1	3.25	2.4	4.16666666666667	2	-1	-1	-1
1033371	1.83823939099217	2	7	9	1	2	1	2	-1	-1	1	3	1	7	2	2	2	2	3	2	4	-1	-1	2.875	3.2	4.5	2	-1	-1	-1
1047261	.220796326921984	1	6	9	1	1	1	2	-1	-1	1	2	1	4	2	3	3	1	4	4	5	-1	-1	2.875	2.8	3.33333333333333	4	-1	-1	-1
1010021	.570437047849293	1	5	4	1	1	1	2	-1	-1	2	2	1	1	1	3	3	3	4	4	3	-1	-1	2.375	2.4	3	3	-1	-1	-1
1010022	.824084689855045	2	5	4	1	1	1	2	-1	-1	2	1	1	1	1	3	4	3	4	4	3	-1	-1	2.375	1.8	2.66666666666667	3	-1	-1	-1
1047441	1.35547764382962	1	3	3	1	3	4	2	-1	-1	1	4	1	3	2	2	1	1	1	1	4	-1	-1	4.25	4.6	4	2	-1	-1	-1
1047442	1.35547764382962	1	3	3	2	3	4	2	-1	-1	1	4	1	3	2	2	1	1	1	1	4	-1	-1	3.75	4.4	3.66666666666667	1	-1	-1	-1
1016731	.760779713335313	2	7	4	1	1	1	2	-1	-1	1	2	1	1	3	9	3	2	3	3	4	-1	-1	2.625	3.6	3.33333333333333	3	-1	-1	-1
1043121	.272590521322479	1	2	3	1	1	1	2	-1	-1	2	1	1	8	1	3	4	5	5	5	1	-1	-1	1.125	1	1.5	4	-1	-1	-1
1016281	.482241098707149	1	2	9	6	 	1	1	-1	-1	5	5	3	98	2	2	3	3	3	3	8	-1	-1	3.5	3.4	2.5	3	-1	-1	-1
1016282	.715092744605396	2	3	9	1	1	1	1	-1	-1	5	3	3	3	2	2	4	4	3	3	3	-1	-1	3.375	3	2	3	-1	-1	-1
1000401	2.02518687659338	1	5	3	1	2	1	2	-1	-1	2	2	1	3	1	3	5	5	4	5	2	-1	-1	2.125	2.4	3	4	-1	-1	-1
1000402	2.59515499956994	2	1	8	5	2	4	2	-1	-1	2	4	3	6	2	2	4	2	1	4	5	-1	-1	2.875	2.6	2.83333333333333	2	-1	-1	-1
1024281	.300971099784958	1	2	3	1	1	1	1	-1	-1	6	4	2	3	2	2	3	2	4	1	3	-1	-1	3.875	2	3.83333333333333	5	-1	-1	-1
1007071	.664593791211281	1	3	1	1	2	1	1	-1	-1	1	2	1	7	2	2	3	3	3	3	5	-1	-1	3.875	3	3.83333333333333	4	-1	-1	-1
1007072	.917250287112145	2	3	1	1	2	1	1	-1	-1	5	4	2	6	2	1	2	2	2	2	5	-1	-1	4.625	2.4	4.33333333333333	1	-1	-1	-1
1017311	2.1445887640976	1	4	1	1	2	1	2	-1	-1	1	2	1	4	6	2	4	2	3	3	5	-1	-1	2	1.4	4.83333333333333	4	-1	-1	-1
1025701	1.48818189906276	1	2	2	1	3	 	2	-1	-1	2	3	1	3	1	2	3	3	3	3	2	-1	-1	3.375	2.6	3.33333333333333	1	-1	-1	-1
1042751	1.45659686215308	1	7	9	8	4	1	2	-1	-1	5	4	1	3	1	3	3	3	3	3	5	-1	-1	2.75	2.4	3.66666666666667	5	-1	-1	-1
1046481	.325048026899906	2	6	4	1	2	1	2	-1	-1	5	3	2	4	2	1	3	2	3	2	4	-1	-1	3.75	2.6	3.83333333333333	4	-1	-1	-1
1046482	.308354989891208	1	5	4	1	1	1	2	-1	-1	5	5	2	3	2	2	3	3	2	2	5	-1	-1	3.875	3.6	4	4	-1	-1	-1
1009681	.861462174521897	1	3	9	2	1	1	1	-1	-1	5	4	2	8	1	2	3	3	4	3	1	-1	-1	1.875	3.2	3	3	-1	-1	-1
1027891	.569199895720168	1	4	4	1	1	1	2	-1	-1	1	3	1	3	1	3	4	3	4	4	4	-1	-1	3	3	3	4	-1	-1	-1
1045801	.438638385600673	1	7	4	1	1	1	2	-1	-1	1	3	1	3	8	3	3	2	3	3	2	-1	-1	2.875	3	3.16666666666667	2	-1	-1	-1
1045802	.855757268112307	2	7	4	1	1	1	2	-1	-1	3	3	1	2	3	2	2	2	3	3	4	-1	-1	3	3.6	2.5	2	-1	-1	-1
1016951	.911867117411213	1	2	2	4	1	4	2	-1	-1	6	1	1	4	1	3	5	5	5	5	1	-1	-1	1	1	1	4	-1	-1	-1
1016952	5.03518839301681	2	1	8	5	3	4	2	-1	-1	5	4	2	3	1	1	3	3	3	3	2	-1	-1	2.625	2.4	2.5	8	-1	-1	-1
1033531	.442034604111635	1	2	4	1	1	1	2	-1	-1	5	3	2	3	2	2	4	2	3	4	1	-1	-1	3.125	3.2	3.5	3	-1	-1	-1
1001291	.909433527298349	1	2	4	2	2	1	1	-1	-1	1	2	1	3	2	3	4	4	4	5	4	-1	-1	2.875	4	3	4	-1	-1	-1
1001292	1.40079664214934	2	2	4	1	1	1	1	-1	-1	1	4	1	3	1	2	4	5	4	4	1	-1	-1	2.25	3.4	2.33333333333333	3	-1	-1	-1
1016751	.391825605465749	1	2	4	1	1	1	1	-1	-1	1	3	1	7	1	2	3	5	3	3	3	-1	-1	2.875	3.4	4.16666666666667	1	-1	-1	-1
1016752	1.5223257547249	2	2	9	4	3	1	1	-1	-1	5	5	2	3	2	2	3	3	3	3	3	-1	-1	3.875	3	3	2	-1	-1	-1
1003081	.984035551511557	2	3	4	1	2	1	1	-1	-1	2	2	1	3	1	2	3	4	3	4	1	-1	-1	2.375	2.2	3.33333333333333	4	-1	-1	-1
1034061	1.29405590425924	2	2	2	1	1	1	2	-1	-1	2	2	1	10	1	2	4	4	5	5	2	-1	-1	1.25	1.2	1.66666666666667	3	-1	-1	-1
1034062	.933812160474627	1	2	2	1	1	1	2	-1	-1	2	2	1	3	1	3	5	5	4	5	3	-1	-1	2.125	1.8	2.5	2	-1	-1	-1
1031791	1.10642767339916	2	3	4	1	1	1	1	-1	-1	3	2	3	1	1	3	3	3	3	3	2	-1	-1	2.5	1.4	2.16666666666667	3	-1	-1	-1
1014291	1.06406466447465	1	4	3	1	3	4	2	-1	-1	1	3	1	7	2	3	2	2	4	2	4	-1	-1	3.5	2.4	4.16666666666667	4	-1	-1	-1
1032181	1.53559571731769	2	3	4	1	4	1	1	-1	-1	1	2	1	7	2	2	2	1	3	2	3	-1	-1	3.25	3.2	4.16666666666667	3	-1	-1	-1
1032182	1.50947385399814	1	2	3	1	3	1	1	-1	-1	1	4	1	3	2	2	3	2	3	3	3	-1	-1	3.25	3	3.16666666666667	3	-1	-1	-1
1007871	1.06786449311054	1	2	9	1	4	1	1	-1	-1	5	3	3	3	2	2	3	3	3	3	3	-1	-1	3.125	2.8	3	4	-1	-1	-1
1012491	.490347397818711	1	5	3	1	2	2	2	-1	-1	5	1	3	1	2	3	2	1	5	2	5	-1	-1	3	1.4	3.16666666666667	4	-1	-1	-1
1021811	.877565627973352	2	3	4	1	1	1	1	-1	-1	3	2	3	1	1	2	4	4	5	4	1	-1	-1	3	2.6	2	4	-1	-1	-1
1016881	.910691986101226	1	2	3	2	2	1	2	-1	-1	5	5	2	3	1	2	1	1	3	4	5	-1	-1	2.75	1.8	3.66666666666667	4	-1	-1	-1
1016882	2.51272844068427	2	2	3	1	3	1	2	-1	-1	5	5	2	3	2	2	3	3	3	4	5	-1	-1	3.125	2	3.83333333333333	3	-1	-1	-1
1033201	.829682350695083	1	7	2	2	3	3	2	-1	-1	1	1	1	9	2	2	9	9	3	3	9	-1	-1	3.5	3	4	4	-1	-1	-1
1008381	.856592976393919	1	7	9	4	3	4	2	-1	-1	5	5	2	3	1	3	5	5	5	3	1	-1	-1	2.625	1	4.16666666666667	4	-1	-1	-1
1030041	.840223278545667	1	7	2	1	3	3	2	-1	-1	1	2	1	2	1	3	3	3	5	4	2	-1	-1	2.625	3	3.5	2	-1	-1	-1
1030841	.824391885797494	1	2	3	1	2	1	1	-1	-1	5	2	2	3	2	2	4	2	4	4	4	-1	-1	3.125	1.8	3.66666666666667	5	-1	-1	-1
1011341	.462741990570361	2	4	3	1	1	4	2	-1	-1	1	4	1	6	1	3	3	3	2	4	4	-1	-1	2.875	1.6	3	5	-1	-1	-1
1001481	.657732270712346	1	7	3	2	2	3	2	-1	-1	2	2	1	4	1	3	3	5	4	5	2	-1	-1	1.625	2.2	2.66666666666667	2	-1	-1	-1
1045491	.523727240079159	2	2	3	1	1	4	2	-1	-1	3	5	2	3	2	2	3	3	3	3	3	-1	-1	2.75	3.4	3.16666666666667	2	-1	-1	-1
1006841	1.18559187784809	1	7	3	8	3	1	2	-1	-1	1	3	1	3	2	2	3	3	4	3	5	-1	-1	3.375	4.6	3.33333333333333	5	-1	-1	-1
1006842	1.15903699644583	2	7	3	1	1	1	2	-1	-1	1	3	1	3	2	3	3	3	4	3	4	-1	-1	3.625	5	3.5	5	-1	-1	-1
1036821	.383597787093723	1	6	2	1	1	1	2	-1	-1	1	2	1	1	2	8	1	1	3	1	4	-1	-1	2.875	2.2	2.66666666666667	2	-1	-1	-1
1036822	.288930929913081	2	7	1	1	2	1	2	-1	-1	1	3	1	3	2	3	1	2	2	1	5	-1	-1	2.875	3.8	3.66666666666667	2	-1	-1	-1
1015691	.316791661146056	2	6	4	1	1	4	2	-1	-1	1	1	1	3	1	3	3	3	5	5	1	-1	-1	2.25	2.6	2.16666666666667	5	-1	-1	-1
1042342	3.09100272412018	1	5	1	4	2	2	1	-1	-1	6	3	1	4	1	3	4	4	4	4	3	-1	-1	2.375	1.8	2.83333333333333	4	-1	-1	-1
1023561	.585926643566445	1	7	9	3	3	1	2	-1	-1	2	2	3	3	1	3	3	3	3	3	3	-1	-1	2.25	1.4	2.5	4	-1	-1	-1
1009141	.544707251066795	1	7	2	3	1	2	2	-1	-1	3	2	1	1	6	3	3	3	5	5	2	-1	-1	2.25	4.8	3	2	-1	-1	-1
1031491	.313741750271143	1	4	2	1	1	2	1	-1	-1	1	2	1	1	2	3	3	2	4	5	5	-1	-1	2.75	2	2.83333333333333	5	-1	-1	-1
1044541	.702516524935954	1	3	2	1	2	4	2	-1	-1	5	3	8	3	2	1	8	8	8	8	3	-1	-1	9	9	9	2	-1	-1	-1
1000601	1.42056009548081	1	1	1	1	1	4	2	-1	-1	1	3	2	3	2	3	4	4	4	4	2	-1	-1	3	1.6	2.5	2	-1	-1	-1
1027411	.540519807148808	2	7	9	1	3	4	2	-1	-1	1	3	1	7	2	3	3	3	3	3	3	-1	-1	2.875	4.2	4.5	2	-1	-1	-1
1031231	.738753360681259	1	7	1	1	1	4	2	-1	-1	3	1	1	1	1	3	3	4	4	4	3	-1	-1	2	2.6	2.66666666666667	2	-1	-1	-1
1001131	.30438061271074	1	6	9	1	1	1	2	-1	-1	3	4	1	8	1	3	4	5	3	4	2	-1	-1	1.375	4.2	3.33333333333333	2	-1	-1	-1
1001132	.799118016223245	2	7	2	3	2	1	2	-1	-1	3	3	1	4	7	3	3	4	4	3	2	-1	-1	1.75	3.6	2.5	1	-1	-1	-1
1031181	.432868668918835	2	6	9	4	 	1	2	-1	-1	 	3	1	3	8	9	2	1	4	2	5	-1	-1	9	9	3.66666666666667	4	-1	-1	-1
1031182	.990418710477234	1	4	9	2	2	1	2	-1	-1	1	3	1	3	3	9	5	1	5	4	5	-1	-1	2.5	9	3.66666666666667	4	-1	-1	-1
